"Timestamp","What is your gender?","What is your age?","Do you play video games or have you ever played video games?","How frequent do you now or in the past are you used to play video games?","What type of device do you use to play video games?","What genres of video games do you prefer playing?","For fun and enjoyment","To feel competent","To escape from daily routine/to have a break","To improve my skills and education","For fitness","To be part of a community","To be a professional gamer, for e-sports","Because it is challenging and rewarding","To socialize"
"2018/05/21 5:01:15 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Action;Strategy;Racing","6","2","6","2","1","1","1","3","1"
"2018/05/21 5:02:59 pm EET","Male","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Racing;Sports","7","6","7","6","1","6","1","6","5"
"2018/05/21 5:07:00 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Adventure;Strategy;Sports;Music, dance or party;Logic game","6","3","6","5","4","2","1","5","2"
"2018/05/21 5:10:39 pm EET","Male","18-24","Yes","10-14 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Action;Sports","7","3","3","4","1","2","2","2","3"
"2018/05/21 5:12:20 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Sports;Music, dance or party","6","3","5","3","6","1","1","1","1"
"2018/05/21 5:13:30 pm EET","Female","18-24","No","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Sports;Music, dance or party","4","4","4","5","6","2","4","3","1"
"2018/05/21 5:17:06 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;Strategy","7","3","7","1","1","1","1","4","1"
"2018/05/21 5:17:07 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Simulation","2","1","7","3","1","2","2","1","4"
"2018/05/21 5:17:18 pm EET","Female","25-29","Yes","10-14 hours a week","Smartphone;PC/Laptop;Arcade","Arcade;Simulation;Puzzle;Adventure;Strategy;Role-playing;Sports;Board or card game;Educational;Logic game","7","7","7","7","1","1","1","5","1"
"2018/05/21 5:18:27 pm EET","Female","18-24","Yes","3-5 hours a week","PC/Laptop","Adventure;Logic game","7","4","1","4","1","7","3","6","6"
"2018/05/21 5:19:03 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Simulation","4","2","3","3","1","1","1","1","1"
"2018/05/21 5:20:37 pm EET","Male","18-24","Yes","6-9 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure","7","7","7","7","7","7","7","7","7"
"2018/05/21 5:20:47 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Puzzle;Racing","1","1","1","1","1","1","1","1","1"
"2018/05/21 5:25:05 pm EET","Male","18-24","Yes","10-14 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Sports","7","4","6","4","1","2","1","1","2"
"2018/05/21 5:26:06 pm EET","Male","18-24","Yes","6-9 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Role-playing","7","5","6","5","1","1","1","6","5"
"2018/05/21 5:26:19 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Puzzle;Adventure;Strategy;Sports;Board or card game","7","2","7","1","4","3","1","3","3"
"2018/05/21 5:27:31 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Logic game","4","5","6","6","5","7","5","4","7"
"2018/05/21 5:27:36 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Role-playing;Sports;Music, dance or party","7","6","3","5","5","3","2","3","2"
"2018/05/21 5:28:58 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Adventure;Strategy;Sports;Music, dance or party;Logic game","7","3","5","2","2","2","1","6","1"
"2018/05/21 5:30:54 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Puzzle;Action;Adventure;Strategy;Sports;Music, dance or party;Board or card game;Educational;Logic game","7","2","4","3","4","1","1","1","1"
"2018/05/21 5:31:46 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Puzzle;Action;Adventure;MMO;Strategy;Role-playing;Racing;Sports;Music, dance or party;Board or card game;Educational;Logic game","7","7","4","7","1","7","4","7","2"
"2018/05/21 5:31:46 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Role-playing;Racing","5","2","5","2","1","2","1","3","2"
"2018/05/21 5:32:03 pm EET","Female","25-29","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;Sports;Music, dance or party","7","4","6","3","5","3","1","3","2"
"2018/05/21 5:32:09 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Music, dance or party;Logic game","7","2","7","2","1","1","1","3","1"
"2018/05/21 5:33:12 pm EET","Male","30-34","Yes","10-14 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Action;Adventure;Strategy;Role-playing;Sports","7","7","7","7","1","1","1","7","1"
"2018/05/21 5:33:17 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Puzzle;Action;Strategy;Sports;Music, dance or party","6","2","4","2","3","1","1","3","3"
"2018/05/21 5:33:51 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Puzzle;Music, dance or party;Logic game","4","6","4","5","6","3","2","1","7"
"2018/05/21 5:34:50 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone","Educational;Logic game","7","1","5","5","1","2","1","4","1"
"2018/05/21 5:36:02 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Music, dance or party","4","2","2","2","1","1","1","1","1"
"2018/05/21 5:36:12 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure;Sports;Music, dance or party","6","2","3","4","5","2","1","3","2"
"2018/05/21 5:38:33 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop","Simulation;Role-playing","7","3","1","3","1","1","1","1","1"
"2018/05/21 5:39:37 pm EET","Female","18-24","Yes","3-5 hours a week","PC/Laptop","Simulation;Adventure;Role-playing;Logic game","7","6","5","1","1","3","1","1","2"
"2018/05/21 5:42:39 pm EET","Male","18-24","Yes","20 hours or more a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Adventure;Sports","6","3","5","5","1","2","1","6","4"
"2018/05/21 5:49:37 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop","Adventure;MMO;Strategy;Role-playing","5","3","3","4","1","2","1","5","2"
"2018/05/21 5:50:06 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Logic game","2","1","1","1","1","1","1","1","1"
"2018/05/21 5:54:15 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Action","2","4","2","5","3","4","2","4","3"
"2018/05/21 5:54:35 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Puzzle;Action;Adventure;Strategy;Role-playing;Racing;Sports;Music, dance or party;Board or card game;Logic game","7","3","5","2","1","1","1","2","2"
"2018/05/21 6:07:46 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Puzzle","7","3","1","5","1","1","1","1","5"
"2018/05/21 6:11:33 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone","Arcade;Strategy","5","5","5","3","6","6","1","3","4"
"2018/05/21 6:11:54 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Adventure;Strategy;Role-playing;Music, dance or party","7","6","4","2","1","5","7","7","5"
"2018/05/21 6:13:02 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop","Simulation;Puzzle;Action;Adventure;Music, dance or party;Logic game","7","4","6","3","1","2","1","4","2"
"2018/05/21 6:14:02 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Music, dance or party","7","6","6","5","5","5","5","5","5"
"2018/05/21 6:15:34 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Puzzle","1","1","3","1","1","1","1","1","1"
"2018/05/21 6:16:42 pm EET","Female","18-24","No","Less than 3 hours a week","PC/Laptop","Role-playing","4","1","3","1","1","1","1","1","1"
"2018/05/21 6:17:56 pm EET","Female","30-34","Yes","3-5 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Puzzle;Adventure;Board or card game;Logic game","7","5","7","5","5","5","1","6","4"
"2018/05/21 6:20:59 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;Strategy;Sports;Music, dance or party","7","4","6","3","4","1","1","2","1"
"2018/05/21 6:21:23 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Strategy","5","1","4","1","2","1","1","1","1"
"2018/05/21 6:23:59 pm EET","Female","18-24","Yes","6-9 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Music, dance or party","6","4","5","5","5","6","3","4","5"
"2018/05/21 6:24:31 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Strategy;Role-playing;Racing;Sports;Music, dance or party;Logic game","7","3","4","2","4","3","3","4","1"
"2018/05/21 6:27:25 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Strategy;Role-playing","7","5","5","5","1","2","2","4","2"
"2018/05/21 6:32:37 pm EET","Female","25-29","No","Less than 3 hours a week","Smartphone","Puzzle","5","4","4","2","1","2","1","3","1"
"2018/05/21 6:32:43 pm EET","Male","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop","Simulation;Strategy","6","5","6","7","5","7","3","7","7"
"2018/05/21 6:33:01 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop","Role-playing;Racing;Music, dance or party","7","5","7","1","1","1","1","4","1"
"2018/05/21 6:33:17 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure","6","1","2","1","1","1","1","1","1"
"2018/05/21 6:36:49 pm EET","Male","18-24","Yes","6-9 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure","6","5","7","5","4","3","2","4","6"
"2018/05/21 6:38:52 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action","6","4","5","1","1","1","1","1","1"
"2018/05/21 6:45:42 pm EET","Female","18-24","No","Less than 3 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Board or card game","5","3","7","1","1","1","1","1","1"
"2018/05/21 6:46:20 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Puzzle;Strategy;Sports;Board or card game;Logic game","7","3","6","5","5","2","1","5","3"
"2018/05/21 6:52:59 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade","7","7","7","4","1","7","1","7","7"
"2018/05/21 6:53:51 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Action;Adventure;Strategy;Role-playing;Racing;Sports;Music, dance or party;Board or card game;Logic game","6","2","4","3","2","1","1","2","2"
"2018/05/21 7:00:10 pm EET","Female","30-34","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Arcade","Arcade;Puzzle;Adventure;Educational;Logic game","7","6","7","7","4","3","1","5","4"
